RSS0,RSS1,RSS2,RSS3,RSS4,X,Y,Z
-0.724895742396637,-0.09595938037731158,-0.5855849933469738,-0.5721117232839367,-0.6847457791674197,-1.6977493752543307,-1.6977493752543307,-1.6977493752543311
-0.7243933194349506,-0.5814506968682985,-0.6891293283226173,-0.077421765168973,-0.5842551611565169,1.6977493752543307,-1.6977493752543307,-1.6977493752543311
-0.7278189396861193,-0.58152230764768,-0.1255691342414027,-0.6757696856890414,-0.5874908214961093,-1.6977493752543307,1.6977493752543307,-1.6977493752543311
-0.7276543810251924,-0.6800021990580868,-0.5955436739131766,-0.5795503220171374,-0.10491873491979599,1.6977493752543307,1.6977493752543307,-1.6977493752543311
-0.9416729135168493,-0.1492429771599323,-0.7483005614850233,-0.734577383428874,-0.7624115913945395,-1.6977493752543307,-1.6977493752543307,1.6977493752543311
-0.9467034675479572,-0.7456117916034215,-0.7684365835903719,-0.10988054232925432,-0.752195843356986,1.6977493752543307,-1.6977493752543307,1.6977493752543311
-0.9490372836765848,-0.7466163190649066,-0.20366252506726806,-0.7492347254712168,-0.7524058085540593,-1.6977493752543307,1.6977493752543307,1.6977493752543311
-0.9500220152309657,-0.7549455652215119,-0.7622971837937484,-0.7476698884665078,-0.17293075931672003,1.6977493752543307,1.6977493752543307,1.6977493752543311
-0.2875406864852108,0.40034812287064486,0.9817804376452081,-0.6920310407235388,-0.6796361953448676,-1.3131030324232713,0.09082609826463488,1.2142303531818983
-0.26706945195551574,-0.535922740060029,-0.11758230855561122,-0.4682134234709593,0.3284007095545189,0.3846463428310594,1.222659015100855,-1.3663486972046857
0.313019367467692,0.829023515014972,-0.2029277969777671,-0.05119114493039163,-0.43632871616269936,-0.464228344796106,-0.6637291796261786,-0.6872489471029531
-0.16140399206703704,-0.6038943418000791,-0.5182388783705572,-0.06761863373077023,1.2521180336327296,1.233521030458225,0.46810373721004206,-0.008149197001220753
-0.6557295928204828,-0.6566538359819725,1.1840437435706432,-0.720992362704373,-0.49242527068790254,-0.8886656886096885,1.5999366540462623,0.6709505531005119
-0.7722552718407125,-0.5854787873939218,-0.7459291049075152,1.5437398421791326,-0.7184427096033789,0.8090836866446421,-1.6278831458199958,1.3500503032022446
0.32565057444971734,0.19372042080642723,-0.23614726417293688,0.13315709760827935,-0.26733402558680325,-0.03979100098252328,-0.4960502289837755,-1.2305287471843391
-0.5255827441472307,-0.6485066774444064,-0.5948499560101573,-0.29987519872278146,0.46226844519988824,1.6579583742718076,0.6357826878524447,-0.5514289970826067
-0.6964523808010161,0.6302058199061966,-0.5608825214171135,-0.616027427574418,-0.7123342861310428,-1.6579583742718071,-1.2506055068745894,0.12767075301912564
3.9759687826033803,0.23191508481199108,-0.011445733098147042,0.330948939121152,0.053857577231598265,0.03979100098252348,-0.11877259003836871,0.8067705031208585
-0.38056391367498127,-0.6272704888152681,7.753116571802948,-0.7335178262178422,-0.535962990203266,-0.8090836866446419,1.0130603267978515,1.4858702532225911
-0.19961556100716812,-0.3220439943032909,-0.554824037916502,0.6839099351499578,-0.3116528661315446,0.888665688609689,-0.8733278679291823,-1.0947087971639928
-0.12706595848910818,0.11881495590874244,0.7212425266659261,-0.5519648116704284,-0.5042627808014484,-1.2335210304582245,0.2585050489070383,-0.41560904706226015
-0.32122040857274764,-0.6476537128636372,-0.1242027975711176,-0.5819699003296628,1.2147966074909446,0.46422834479610614,1.3903379657432584,0.2634907030394725
-0.49668698255461846,1.2231443774510455,-0.6592918986816964,-0.13804162794092442,-0.7038230738500393,-0.3846463428310592,-1.5021239328381937,0.9425904531412052
-0.5339674039476839,-0.7142961060992895,-0.7392973474011957,2.1569354021356295,-0.2644647317610496,1.3131030324232715,-0.3702910160019732,1.6216902032429377
-0.4763320115361519,-0.32838186120400187,0.22946040615353977,-0.5980682927790908,-0.5119974369768979,-1.4457397023650158,0.7615419008342476,-1.6108246072413095
-0.09542454526211505,0.06878309715677279,-0.5105016893649956,0.49692723856454724,-0.4511431932347013,0.2520096728893148,-1.1248462938927868,-0.931724857139577
0.8529127464582525,0.5099546288691514,0.5604415207633366,-0.29571664741413206,-0.28894029902730606,-0.5968650147378506,0.00698662294343338,-0.25262510703784447
-0.44778076582365206,-0.6837531457745993,-0.5051670613254723,-0.5081719490391167,2.168850805130206,1.1008843605164802,1.1388195397796537,0.42647464306388844
-0.16640288656166066,4.968896001115007,-0.38038587370661137,-0.5417115904926693,-0.6928716964332838,-1.0213023585514331,-0.74756865494738,1.105574393165621
0.03740674018946051,-0.41368318223625133,-0.2742523087459535,-0.1076687766940019,0.3392701429149312,0.6764470167028975,0.3842642618888404,-1.475004657220963
-0.3769916101639458,-0.5621637266798762,0.23497833683122935,-0.5849606829976253,0.01526561174059028,-0.17242767092426786,1.5160971787250608,-0.7959049071192305
-0.6705673250907613,-0.5895656434584009,-0.7037252832287831,0.6455481844883953,-0.5650673050306771,1.5253217043300629,-1.3763647198563913,-0.11680515701749805
-0.4460181722290503,0.708660426214264,0.03945699630777869,-0.6443077958530804,-0.674073188656268,-1.5518490383184116,-0.24453180302017097,0.5622945930842355
0.7845235571186913,-0.6248643574614466,0.5432031128082132,-0.6008276830948527,1.8215482944927361,0.14590033693591914,0.8873011138160495,1.2413943431859673
-0.22059554922594327,0.5168882850228356,-0.366079147014206,-0.23844082032826985,-0.5404440307395469,-0.7029743506912463,-0.9990870809109847,-1.3391847072006164
0.1003274367690735,-0.4672604898926584,-0.43086032292966336,0.24045656575265767,0.5407115514529816,0.9947750245630846,0.13274583592523545,-0.6600849570988838
-0.49647007689326805,-0.5183299413644653,1.3031588558174017,-0.6737992942499985,-0.48000142717146776,-1.127411694504829,1.264578752761456,0.01901479300284857
0.9020478067933722,-0.16728483598258126,-0.5503343876871462,2.754453776870755,-0.21830373188611724,0.5703376807495019,-0.6218094419655777,0.6981145431045808
2.8296899230816237,-0.3703708890645279,2.2277885058394666,-0.5836039760320934,0.05874976366904713,-0.27853700687766353,0.5100234748706425,1.3772142932063138
-0.6737640882388308,-0.6736262972872955,-0.552066108451905,-0.5676148092434905,0.12603436754280273,1.4192123683766673,1.6418563917068627,-1.2033647571802701
-0.6557139253428166,0.4220507901263411,-0.5807787438184915,-0.5270891411598061,-0.6888163475092998,-1.3396303664116203,-1.5859634081593952,-0.5242650070785374
1.267366281713952,0.060447870900191346,-0.3676136091211519,1.177242154463179,-0.06951350965971827,0.3581190088427105,-0.45413049132317473,0.15483474302319497
0.9578991367560735,-0.3118441153114085,3.0081286138735286,-0.5764355587362968,-0.08175991006383401,-0.49075567878445486,0.6777024255130455,0.8339344931249278
-0.7654383788686906,-0.6839392917575325,-0.7521997164311238,3.867383656213238,-0.6836279553645768,1.206993696469876,-1.2086857692139883,1.5130342432266604
0.06437580769452339,0.32639663432726285,0.23142641551345172,-0.3993783577624356,-0.42739045150125665,-0.9151930225980375,-0.07685285237776793,-1.0675448071599234
-0.17775597049746636,-0.590589866903425,-0.27910793101023507,-0.4118656453851092,1.2544858586680248,0.7825563526562932,1.0549800644584522,-0.38844505705819105
0.7485635510695541,0.9509474511677221,-0.41962249299091275,0.6584732324587843,-0.45268650286095546,-0.0663183349708722,-0.8314081302685815,0.2906546930435418
-0.5961383671740231,-0.7121567219162803,-0.6996096422937449,-0.1672091760316235,0.7059054099279851,1.6314310402834586,0.3004247865676389,0.9697544431452745
-0.9216901904168897,-0.7329577593643531,0.4758359420819423,-0.7488974524244079,-0.7432355611117255,-1.6049037062951093,1.4322577034038593,1.648854193247007
-0.3856026286507081,-0.038136404419165264,-0.551967691864943,0.06517926941133668,-0.5396805352511492,0.0928456689592213,-1.460204195177593,-1.5836606172372403
0.20726060768874838,0.6082966769456924,0.05723967833378066,-0.2939763759647457,-0.4279347120056629,-0.756029018667944,-0.3283712783413725,-0.9045608671355077
-0.08292865436610833,-0.5843981214516196,-0.3658364653068717,-0.28153630065368157,1.4988148225672941,0.9417203565863868,0.803461638494848,-0.2254611170337751
-0.45637596607552416,2.1734145700706247,-0.48621570965178945,-0.5135125614891158,-0.6870539349255369,-1.1804663624815266,-1.0829265562321864,0.4536386330679577
2.9342342068351392,-0.4288619737659352,-0.3811690174104383,0.6355126831489826,1.0271041804690997,0.517283012772804,0.04890636060403429,1.13273838316969
-0.24654356419226817,-0.45342041107883085,0.2740872944895767,-0.5223016220785122,-0.08253279208581511,-0.33159167485436136,1.1807392774402543,-1.4478406672168935
